,v,t,p,ws,ws-sd,ghi,ghi-sd
2021-09-12 03:40:00+03:00,0.0,10.18,0.0,0.3,0.0,0.0,0.0
2021-09-12 03:50:00+03:00,0.0,9.87,0.0,0.3,0.0,0.0,0.0
2021-09-12 04:00:00+03:00,0.0,9.84,0.0,0.3,0.0,0.0,0.0
2021-09-12 04:10:00+03:00,0.0,10.88,0.0,0.4,0.2,0.0,0.0
2021-09-12 04:20:00+03:00,0.0,11.91,0.0,0.6,0.3,0.0,0.0
2021-09-12 04:30:00+03:00,0.0,12.51,0.0,0.9,0.5,0.0,0.0
2021-09-12 04:40:00+03:00,0.0,12.34,0.0,0.3,0.0,0.0,0.0
2021-09-12 04:50:00+03:00,0.0,10.99,0.0,0.3,0.0,0.0,0.0
2021-09-12 05:00:00+03:00,0.0,10.91,0.0,0.9,0.6,0.0,0.0
2021-09-12 05:10:00+03:00,0.0,11.74,0.0,0.7,0.6,0.0,0.0
2021-09-12 05:20:00+03:00,0.0,10.92,0.0,0.5,0.3,0.0,0.0
2021-09-12 05:30:00+03:00,0.0,11.73,0.0,0.3,0.1,0.0,0.0
2021-09-12 05:40:00+03:00,0.0,11.4,0.0,0.4,0.2,0.0,0.0
2021-09-12 05:50:00+03:00,0.0,10.77,0.0,0.3,0.0,0.0,0.0
2021-09-12 06:00:00+03:00,0.0,10.24,0.0,0.3,0.0,0.0,0.0
2021-09-12 06:10:00+03:00,0.0,9.59,0.0,0.3,0.0,0.0,0.0
2021-09-12 06:20:00+03:00,0.0,9.2,0.0,0.3,0.1,0.0,0.0
2021-09-12 06:30:00+03:00,0.0,8.9,0.0,0.3,0.0,0.0,0.0
2021-09-12 06:40:00+03:00,0.0,8.46,0.0,0.3,0.0,0.0,0.0
2021-09-12 06:50:00+03:00,0.04,8.5,0.0,0.5,0.3,1.3,1.0
2021-09-12 07:00:00+03:00,0.12,9.27,0.0,0.4,0.2,3.7,0.6
2021-09-12 07:10:00+03:00,0.27,9.45,0.0,0.3,0.1,9.4,2.5
2021-09-12 07:20:00+03:00,0.51,9.45,0.01,0.3,0.0,19.8,2.6
2021-09-12 07:30:00+03:00,0.63,9.86,0.01,0.4,0.1,25.2,6.9
2021-09-12 07:40:00+03:00,1.14,10.62,0.04,0.3,0.0,53.9,12.6
2021-09-12 07:50:00+03:00,1.93,12.32,0.12,0.3,0.1,87.9,13.2
2021-09-12 08:00:00+03:00,2.93,14.23,0.29,0.3,0.0,126.4,8.2
2021-09-12 08:10:00+03:00,3.51,16.0,0.41,0.3,0.0,133.4,6.6
2021-09-12 08:20:00+03:00,4.12,16.72,0.57,0.3,0.0,154.3,25.2
2021-09-12 08:30:00+03:00,6.13,18.31,1.25,0.4,0.2,203.5,7.2
2021-09-12 08:40:00+03:00,6.95,18.48,1.61,0.5,0.3,216.5,23.1
2021-09-12 08:50:00+03:00,7.94,19.63,2.1,0.4,0.2,239.4,17.1
2021-09-12 09:00:00+03:00,9.59,20.66,3.07,0.3,0.1,277.6,22.1
2021-09-12 09:10:00+03:00,11.5,22.79,4.41,0.4,0.3,319.8,17.8
2021-09-12 09:20:00+03:00,12.56,24.02,5.26,0.4,0.2,333.5,37.2
2021-09-12 09:30:00+03:00,13.77,25.74,6.32,0.3,0.1,368.4,27.5
2021-09-12 09:40:00+03:00,15.28,27.53,7.78,0.5,0.3,395.5,15.7
2021-09-12 09:50:00+03:00,16.42,27.94,8.99,0.5,0.3,427.5,9.3
2021-09-12 10:00:00+03:00,17.4,29.29,10.09,0.4,0.2,456.3,10.2
2021-09-12 10:10:00+03:00,17.98,33.02,10.78,0.3,0.1,481.6,8.2
2021-09-12 10:20:00+03:00,18.21,34.02,11.05,0.4,0.2,494.9,17.8
2021-09-12 10:30:00+03:00,18.79,34.13,11.77,0.4,0.2,537.8,10.6
2021-09-12 10:40:00+03:00,19.04,34.76,12.08,0.5,0.4,557.5,15.7
2021-09-12 10:50:00+03:00,19.18,34.08,12.26,0.9,0.5,568.5,20.3
2021-09-12 11:00:00+03:00,19.36,35.32,12.49,0.9,0.6,608.8,6.3
2021-09-12 11:10:00+03:00,19.53,35.74,12.71,1.3,0.7,628.4,9.3
2021-09-12 11:20:00+03:00,19.69,35.28,12.92,1.2,0.6,645.7,5.3
2021-09-12 11:30:00+03:00,19.63,37.09,12.84,0.8,0.6,650.1,10.2
2021-09-12 11:40:00+03:00,19.63,38.25,12.84,0.8,0.6,669.3,15.0
2021-09-12 11:50:00+03:00,19.55,41.31,12.74,0.7,0.5,673.8,23.1
2021-09-12 12:00:00+03:00,19.57,40.41,12.77,0.7,0.5,687.2,13.2
2021-09-12 12:10:00+03:00,19.56,42.4,12.75,0.7,0.4,706.5,4.7
2021-09-12 12:20:00+03:00,19.47,44.46,12.64,0.4,0.2,708.4,7.8
2021-09-12 12:30:00+03:00,19.51,43.83,12.69,0.7,0.6,716.6,8.5
2021-09-12 12:40:00+03:00,19.34,45.59,12.47,0.5,0.3,691.8,22.1
2021-09-12 12:50:00+03:00,19.49,44.63,12.66,0.9,0.6,742.3,12.1
2021-09-12 13:00:00+03:00,19.75,42.97,13.0,0.8,0.7,754.4,12.1
2021-09-12 13:10:00+03:00,19.69,42.81,12.92,1.2,0.7,747.3,11.6
2021-09-12 13:20:00+03:00,19.67,43.77,12.9,0.7,0.5,745.3,9.7
2021-09-12 13:30:00+03:00,19.79,42.45,13.05,1.7,0.9,759.6,9.7
2021-09-12 13:40:00+03:00,19.85,42.26,13.13,1.0,0.6,759.6,12.6
2021-09-12 13:50:00+03:00,19.69,41.67,12.92,1.8,0.8,706.5,24.1
2021-09-12 14:00:00+03:00,19.72,41.05,12.96,1.3,0.6,682.1,23.1
2021-09-12 14:10:00+03:00,19.83,40.31,13.11,1.2,0.8,718.6,19.4
2021-09-12 14:20:00+03:00,19.79,41.79,13.05,1.6,0.7,731.3,13.2
2021-09-12 14:30:00+03:00,19.45,44.09,12.61,0.9,0.7,666.5,65.4
2021-09-12 14:40:00+03:00,19.73,40.48,12.98,1.5,0.8,704.1,24.1
2021-09-12 14:50:00+03:00,19.47,42.32,12.64,0.8,0.6,643.1,32.7
2021-09-12 15:00:00+03:00,19.24,41.73,12.34,1.0,0.7,600.2,40.6
2021-09-12 15:10:00+03:00,19.36,41.77,12.49,1.2,0.8,628.9,19.4
2021-09-12 15:20:00+03:00,19.32,40.38,12.44,0.6,0.5,600.6,24.1
2021-09-12 15:30:00+03:00,19.04,43.42,12.08,0.9,0.7,597.7,52.7
2021-09-12 15:40:00+03:00,19.17,43.48,12.25,0.5,0.3,603.4,20.3
2021-09-12 15:50:00+03:00,18.99,41.17,12.02,1.7,0.8,563.2,10.6
2021-09-12 16:00:00+03:00,19.11,39.17,12.17,0.8,0.5,552.2,10.6
2021-09-12 16:10:00+03:00,18.27,40.77,11.13,0.8,0.7,495.2,60.0
2021-09-12 16:20:00+03:00,18.23,38.29,11.08,1.5,0.7,461.8,35.7
2021-09-12 16:30:00+03:00,18.22,37.93,11.07,0.6,0.4,456.6,40.6
2021-09-12 16:40:00+03:00,17.79,39.04,10.55,1.1,0.8,448.3,11.6
2021-09-12 16:50:00+03:00,16.36,36.1,8.92,1.7,0.6,376.7,17.8
2021-09-12 17:00:00+03:00,16.41,34.76,8.98,1.6,0.7,388.9,4.7
2021-09-12 17:10:00+03:00,15.01,35.4,7.51,1.2,1.0,348.7,25.2
2021-09-12 17:20:00+03:00,14.39,33.73,6.9,1.4,0.8,348.7,15.7
2021-09-12 17:30:00+03:00,13.19,33.99,5.8,0.6,0.4,317.4,6.0
2021-09-12 17:40:00+03:00,11.63,34.85,4.51,0.5,0.3,271.7,23.1
2021-09-12 17:50:00+03:00,8.19,33.08,2.24,0.7,0.6,189.1,21.2
2021-09-12 18:00:00+03:00,6.95,31.05,1.61,1.1,0.6,180.9,15.0
2021-09-12 18:10:00+03:00,5.43,29.86,0.98,0.7,0.5,136.6,13.7
2021-09-12 18:20:00+03:00,3.79,28.77,0.48,0.7,0.5,97.6,15.0
2021-09-12 18:30:00+03:00,3.08,27.62,0.32,0.4,0.3,86.4,18.6
2021-09-12 18:40:00+03:00,1.97,26.52,0.13,0.3,0.1,59.3,5.3
2021-09-12 18:50:00+03:00,1.88,25.82,0.12,0.4,0.3,51.3,9.7
2021-09-12 19:00:00+03:00,1.11,25.07,0.04,0.3,0.1,30.5,3.7
2021-09-12 19:10:00+03:00,0.74,23.82,0.02,0.3,0.1,18.5,2.9
2021-09-12 19:20:00+03:00,0.48,22.91,0.01,0.5,0.3,10.8,1.8
2021-09-12 19:30:00+03:00,0.28,22.34,0.0,0.9,0.2,5.3,1.7
2021-09-12 19:40:00+03:00,0.1,22.03,0.0,1.0,0.3,0.5,0.8
2021-09-12 19:50:00+03:00,0.03,21.91,0.0,1.0,0.2,0.0,0.0
2021-09-12 20:00:00+03:00,0.0,21.66,0.0,0.6,0.3,0.0,0.0
2021-09-12 20:10:00+03:00,0.0,20.27,0.0,0.3,0.0,0.0,0.0
2021-09-12 20:20:00+03:00,0.0,19.16,0.0,0.3,0.0,0.0,0.0
2021-09-12 20:30:00+03:00,0.0,18.66,0.0,0.4,0.2,0.0,0.0
2021-09-12 20:40:00+03:00,0.0,18.64,0.0,0.5,0.3,0.0,0.0
2021-09-12 20:50:00+03:00,0.0,19.5,0.0,1.3,0.5,0.0,0.0
2021-09-12 21:00:00+03:00,0.0,19.99,0.0,0.4,0.2,0.0,0.0
2021-09-12 21:10:00+03:00,0.0,19.61,0.0,0.8,0.4,0.0,0.0
2021-09-12 21:20:00+03:00,0.0,20.27,0.0,0.7,0.5,0.0,0.0
2021-09-12 21:30:00+03:00,0.0,19.36,0.0,0.3,0.0,0.0,0.0
2021-09-12 21:40:00+03:00,0.0,18.42,0.0,1.3,0.8,0.0,0.0
2021-09-12 21:50:00+03:00,0.0,19.48,0.0,1.4,0.9,0.0,0.0
2021-09-12 22:00:00+03:00,0.0,18.85,0.0,0.6,0.4,0.0,0.0
2021-09-12 22:10:00+03:00,0.0,18.73,0.0,1.0,0.6,0.0,0.0
2021-09-12 22:20:00+03:00,0.0,19.18,0.0,0.4,0.3,0.0,0.0
2021-09-12 22:30:00+03:00,0.0,18.33,0.0,0.3,0.0,0.0,0.0
2021-09-12 22:40:00+03:00,0.0,17.19,0.0,0.3,0.0,0.0,0.0
2021-09-12 22:50:00+03:00,0.0,16.84,0.0,0.3,0.0,0.0,0.0
2021-09-12 23:00:00+03:00,0.0,15.88,0.0,0.3,0.1,0.0,0.0
2021-09-12 23:10:00+03:00,0.0,15.23,0.0,0.3,0.1,0.0,0.0
2021-09-12 23:20:00+03:00,0.0,15.07,0.0,0.7,0.5,0.0,0.0
2021-09-12 23:30:00+03:00,0.0,15.83,0.0,0.9,0.5,0.0,0.0
2021-09-12 23:40:00+03:00,0.0,17.19,0.0,0.7,0.5,0.0,0.0
2021-09-12 23:50:00+03:00,0.0,17.34,0.0,1.5,0.6,0.0,0.0
2021-09-13 00:00:00+03:00,0.0,17.33,0.0,1.4,0.6,0.0,0.0
2021-09-13 00:10:00+03:00,0.0,16.65,0.0,0.3,0.0,0.0,0.0
2021-09-13 00:20:00+03:00,0.0,16.2,0.0,0.7,0.4,0.0,0.0
2021-09-13 00:30:00+03:00,0.0,16.44,0.0,0.4,0.3,0.0,0.0
2021-09-13 00:40:00+03:00,0.0,15.14,0.0,0.3,0.0,0.0,0.0
2021-09-13 00:50:00+03:00,0.0,14.8,0.0,0.3,0.0,0.0,0.0
2021-09-13 01:00:00+03:00,0.0,14.54,0.0,0.3,0.0,0.0,0.0
2021-09-13 01:10:00+03:00,0.0,14.72,0.0,0.3,0.0,0.0,0.0
2021-09-13 01:20:00+03:00,0.0,14.47,0.0,0.3,0.0,0.0,0.0
2021-09-13 01:30:00+03:00,0.0,14.45,0.0,0.4,0.3,0.0,0.0
2021-09-13 01:40:00+03:00,0.0,15.47,0.0,0.6,0.4,0.0,0.0
2021-09-13 01:50:00+03:00,0.0,14.93,0.0,0.3,0.0,0.0,0.0
2021-09-13 02:00:00+03:00,0.0,14.56,0.0,0.7,0.4,0.0,0.0
2021-09-13 02:10:00+03:00,0.0,15.34,0.0,0.9,0.7,0.0,0.0
2021-09-13 02:20:00+03:00,0.0,14.36,0.0,0.3,0.1,0.0,0.0
2021-09-13 02:30:00+03:00,0.0,13.95,0.0,0.3,0.1,0.0,0.0
2021-09-13 02:40:00+03:00,0.0,14.25,0.0,0.5,0.4,0.0,0.0
2021-09-13 02:50:00+03:00,0.0,14.06,0.0,0.3,0.0,0.0,0.0
2021-09-13 03:00:00+03:00,0.0,13.51,0.0,0.3,0.0,0.0,0.0
2021-09-13 03:10:00+03:00,0.0,13.34,0.0,0.3,0.0,0.0,0.0
2021-09-13 03:20:00+03:00,0.0,13.35,0.0,0.3,0.0,0.0,0.0
2021-09-13 03:30:00+03:00,0.0,13.11,0.0,1.0,0.6,0.0,0.0
2021-09-13 03:40:00+03:00,0.0,13.91,0.0,0.3,0.1,0.0,0.0
2021-09-13 03:50:00+03:00,0.0,13.09,0.0,0.3,0.0,0.0,0.0
2021-09-13 04:00:00+03:00,0.0,12.46,0.0,0.3,0.0,0.0,0.0
2021-09-13 04:10:00+03:00,0.0,12.29,0.0,0.3,0.0,0.0,0.0
2021-09-13 04:20:00+03:00,0.0,12.09,0.0,0.3,0.0,0.0,0.0
2021-09-13 04:30:00+03:00,0.0,12.37,0.0,0.3,0.0,0.0,0.0
2021-09-13 04:40:00+03:00,0.0,12.21,0.0,0.3,0.0,0.0,0.0
2021-09-13 04:50:00+03:00,0.0,12.05,0.0,0.3,0.0,0.0,0.0
2021-09-13 05:00:00+03:00,0.0,11.53,0.0,0.3,0.0,0.0,0.0
2021-09-13 05:10:00+03:00,0.0,11.73,0.0,0.3,0.0,0.0,0.0
2021-09-13 05:20:00+03:00,0.0,11.7,0.0,0.4,0.2,0.0,0.0
2021-09-13 05:30:00+03:00,0.0,12.13,0.0,0.3,0.0,0.0,0.0
2021-09-13 05:40:00+03:00,0.0,11.96,0.0,0.3,0.1,0.0,0.0
2021-09-13 05:50:00+03:00,0.0,11.67,0.0,0.3,0.0,0.0,0.0
2021-09-13 06:00:00+03:00,0.0,11.75,0.0,0.4,0.2,0.0,0.0
2021-09-13 06:10:00+03:00,0.0,12.49,0.0,0.3,0.0,0.0,0.0
2021-09-13 06:20:00+03:00,0.0,11.91,0.0,0.5,0.3,0.0,0.0
2021-09-13 06:30:00+03:00,0.0,11.81,0.0,0.3,0.0,0.0,0.0
2021-09-13 06:40:00+03:00,0.0,11.22,0.0,0.4,0.1,0.0,0.0
2021-09-13 06:50:00+03:00,0.01,10.98,0.0,0.3,0.0,0.0,0.0
2021-09-13 07:00:00+03:00,0.07,10.97,0.0,0.3,0.0,1.7,1.0
2021-09-13 07:10:00+03:00,0.17,11.06,0.0,0.3,0.0,5.6,1.7
2021-09-13 07:20:00+03:00,0.41,11.67,0.01,0.3,0.1,15.3,3.7
2021-09-13 07:30:00+03:00,0.76,12.68,0.02,0.3,0.0,33.6,7.8
2021-09-13 07:40:00+03:00,1.42,13.92,0.07,0.3,0.0,63.2,8.5
2021-09-13 07:50:00+03:00,2.15,15.21,0.15,0.3,0.0,85.2,3.9
2021-09-13 08:00:00+03:00,2.69,15.82,0.24,0.4,0.2,102.4,6.6
2021-09-13 08:10:00+03:00,3.11,16.98,0.32,0.3,0.0,109.5,18.6
2021-09-13 08:20:00+03:00,3.9,18.16,0.51,0.3,0.0,132.4,8.5
2021-09-13 08:30:00+03:00,4.82,19.33,0.77,0.3,0.0,160.5,8.5
2021-09-13 08:40:00+03:00,5.97,20.15,1.19,0.3,0.1,191.1,9.3
2021-09-13 08:50:00+03:00,6.09,21.52,1.24,0.3,0.1,180.0,26.3
2021-09-13 09:00:00+03:00,8.05,21.64,2.16,0.4,0.2,243.9,22.1
2021-09-13 09:10:00+03:00,10.1,23.87,3.4,0.3,0.0,284.6,10.2
2021-09-13 09:20:00+03:00,11.45,25.95,4.37,0.3,0.1,313.6,7.8
2021-09-13 09:30:00+03:00,12.73,27.5,5.4,0.3,0.1,343.1,8.9
2021-09-13 09:40:00+03:00,14.12,28.91,6.65,0.3,0.1,375.2,9.3
2021-09-13 09:50:00+03:00,14.03,30.92,6.56,0.3,0.1,366.4,68.3
2021-09-13 10:00:00+03:00,16.63,29.85,9.22,0.5,0.3,433.1,5.1
2021-09-13 10:10:00+03:00,17.31,31.79,9.99,0.4,0.2,458.1,8.5
2021-09-13 10:20:00+03:00,18.03,32.21,10.84,0.5,0.3,485.2,5.8
2021-09-13 10:30:00+03:00,18.15,36.0,10.98,0.3,0.1,492.9,6.3
2021-09-13 10:40:00+03:00,18.48,36.32,11.38,0.5,0.3,528.1,15.0
2021-09-13 10:50:00+03:00,18.81,38.0,11.79,0.7,0.5,556.7,6.9
2021-09-13 11:00:00+03:00,18.96,37.73,11.98,0.8,0.6,562.4,14.4
2021-09-13 11:10:00+03:00,19.12,35.68,12.19,1.2,0.6,578.6,17.1
2021-09-13 11:20:00+03:00,19.14,37.65,12.21,1.0,0.7,583.3,27.5
2021-09-13 11:30:00+03:00,19.19,40.01,12.28,0.6,0.5,614.1,21.2
2021-09-13 11:40:00+03:00,19.27,40.45,12.38,0.6,0.4,630.6,17.1
2021-09-13 11:50:00+03:00,19.24,42.51,12.34,0.7,0.5,642.2,12.1
2021-09-13 12:00:00+03:00,19.34,44.1,12.47,0.8,0.5,690.9,7.8
2021-09-13 12:10:00+03:00,19.38,45.09,12.52,0.6,0.4,702.7,3.6
2021-09-13 12:20:00+03:00,19.37,46.1,12.51,0.6,0.4,718.1,4.9
2021-09-13 12:30:00+03:00,19.57,43.46,12.77,0.7,0.5,730.3,2.3
2021-09-13 12:40:00+03:00,19.53,43.92,12.71,0.7,0.5,713.7,18.6
2021-09-13 12:50:00+03:00,19.54,43.11,12.73,0.5,0.4,714.2,28.7
2021-09-13 13:00:00+03:00,19.54,45.76,12.73,1.3,0.7,748.9,5.8
2021-09-13 13:10:00+03:00,19.5,45.61,12.68,1.3,0.7,735.8,8.9
2021-09-13 13:20:00+03:00,19.38,46.17,12.52,0.9,0.6,723.4,15.0
2021-09-13 13:30:00+03:00,19.41,46.66,12.56,0.9,0.7,730.8,15.0
2021-09-13 13:40:00+03:00,19.16,44.32,12.24,1.0,0.7,658.5,65.4
2021-09-13 13:50:00+03:00,19.74,40.81,12.99,2.1,0.9,722.5,24.1
2021-09-13 14:00:00+03:00,19.84,41.74,13.12,1.6,0.7,742.3,15.7
2021-09-13 14:10:00+03:00,19.57,44.67,12.77,0.8,0.5,720.5,25.2
2021-09-13 14:20:00+03:00,19.25,45.37,12.35,1.1,0.7,665.2,14.4
2021-09-13 14:30:00+03:00,19.34,45.46,12.47,0.9,0.8,686.2,12.1
2021-09-13 14:40:00+03:00,19.5,41.92,12.68,1.9,0.8,652.7,15.0
2021-09-13 14:50:00+03:00,19.51,40.39,12.69,1.1,0.8,621.2,35.7
2021-09-13 15:00:00+03:00,18.93,41.79,11.94,1.5,0.8,572.0,16.3
2021-09-13 15:10:00+03:00,19.4,41.08,12.55,1.7,0.7,642.6,23.1
2021-09-13 15:20:00+03:00,19.24,41.25,12.34,1.5,0.7,590.1,16.3
2021-09-13 15:30:00+03:00,19.29,39.15,12.4,1.4,0.8,584.9,24.1
2021-09-13 15:40:00+03:00,19.04,40.47,12.08,1.8,0.8,544.1,30.0
2021-09-13 15:50:00+03:00,18.9,39.74,11.91,1.8,0.6,542.6,17.1
2021-09-13 16:00:00+03:00,18.41,40.78,11.3,0.9,0.6,495.2,37.2
2021-09-13 16:10:00+03:00,18.49,37.74,11.4,1.3,0.7,494.5,22.1
2021-09-13 16:20:00+03:00,18.47,38.04,11.37,1.6,1.2,480.7,11.1
2021-09-13 16:30:00+03:00,18.02,37.86,10.82,1.3,0.9,449.8,16.3
2021-09-13 16:40:00+03:00,15.68,36.8,8.2,1.4,0.9,380.6,110.0
2021-09-13 16:50:00+03:00,14.02,36.25,6.55,0.8,0.5,318.7,92.5
2021-09-13 17:00:00+03:00,15.09,34.92,7.59,1.6,0.8,358.1,24.1
2021-09-13 17:10:00+03:00,15.28,34.86,7.78,1.0,0.8,349.0,9.7
2021-09-13 17:20:00+03:00,13.7,36.77,6.26,0.5,0.3,314.0,10.6
2021-09-13 17:30:00+03:00,11.73,35.21,4.59,0.4,0.2,273.7,11.1
2021-09-13 17:40:00+03:00,10.86,34.76,3.93,0.7,0.6,253.2,10.2
2021-09-13 17:50:00+03:00,9.33,32.89,2.9,0.9,0.5,221.6,9.7
2021-09-13 18:00:00+03:00,8.05,32.62,2.16,0.7,0.5,192.4,11.1
2021-09-13 18:10:00+03:00,6.75,32.21,1.52,0.3,0.1,167.4,7.2
2021-09-13 18:20:00+03:00,5.41,30.82,0.98,0.6,0.4,137.1,9.7
2021-09-13 18:30:00+03:00,3.58,29.56,0.43,0.4,0.2,83.9,19.4
2021-09-13 18:40:00+03:00,2.48,28.11,0.21,0.3,0.0,62.5,15.0
2021-09-13 18:50:00+03:00,1.42,26.66,0.07,0.5,0.4,35.7,8.9
2021-09-13 19:00:00+03:00,0.86,25.27,0.02,0.4,0.2,20.0,2.3
2021-09-13 19:10:00+03:00,0.67,24.18,0.01,0.6,0.3,19.5,0.9
2021-09-13 19:20:00+03:00,0.58,23.56,0.01,0.7,0.3,14.1,2.6
2021-09-13 19:30:00+03:00,0.32,23.16,0.0,1.0,0.3,6.6,2.0
2021-09-13 19:40:00+03:00,0.13,23.05,0.0,0.7,0.4,1.3,1.1
2021-09-13 19:50:00+03:00,0.04,22.22,0.0,0.3,0.1,0.0,0.1
2021-09-13 20:00:00+03:00,0.0,22.13,0.0,0.8,0.6,0.0,0.0
2021-09-13 20:10:00+03:00,0.0,22.02,0.0,0.5,0.4,0.0,0.0
2021-09-13 20:20:00+03:00,0.0,21.84,0.0,0.7,0.5,0.0,0.0
2021-09-13 20:30:00+03:00,0.0,21.61,0.0,0.7,0.5,0.0,0.0
2021-09-13 20:40:00+03:00,0.0,21.52,0.0,0.9,0.6,0.0,0.0
2021-09-13 20:50:00+03:00,0.0,21.35,0.0,0.6,0.5,0.0,0.0
2021-09-13 21:00:00+03:00,0.0,20.43,0.0,0.4,0.2,0.0,0.0
2021-09-13 21:10:00+03:00,0.0,20.26,0.0,0.6,0.4,0.0,0.0
2021-09-13 21:20:00+03:00,0.0,20.36,0.0,0.3,0.1,0.0,0.0
2021-09-13 21:30:00+03:00,0.0,19.69,0.0,0.3,0.1,0.0,0.0
2021-09-13 21:40:00+03:00,0.0,19.29,0.0,0.4,0.1,0.0,0.0
2021-09-13 21:50:00+03:00,0.0,19.17,0.0,1.7,0.9,0.0,0.0
2021-09-13 22:00:00+03:00,0.0,19.87,0.0,3.1,0.7,0.0,0.0
2021-09-13 22:10:00+03:00,0.0,19.6,0.0,2.8,0.6,0.0,0.0
2021-09-13 22:20:00+03:00,0.0,19.32,0.0,2.7,0.6,0.0,0.0
2021-09-13 22:30:00+03:00,0.0,19.24,0.0,2.5,1.1,0.0,0.0
2021-09-13 22:40:00+03:00,0.0,18.3,0.0,0.4,0.3,0.0,0.0
2021-09-13 22:50:00+03:00,0.0,17.8,0.0,0.5,0.3,0.0,0.0
2021-09-13 23:00:00+03:00,0.0,16.78,0.0,0.3,0.0,0.0,0.0
2021-09-13 23:10:00+03:00,0.0,16.25,0.0,0.6,0.4,0.0,0.0
2021-09-13 23:20:00+03:00,0.0,16.46,0.0,0.3,0.0,0.0,0.0
2021-09-13 23:30:00+03:00,0.0,17.26,0.0,0.6,0.4,0.0,0.0
2021-09-13 23:40:00+03:00,0.0,16.99,0.0,0.3,0.1,0.0,0.0
2021-09-13 23:50:00+03:00,0.0,16.41,0.0,0.5,0.3,0.0,0.0
2021-09-14 00:00:00+03:00,0.0,16.29,0.0,0.3,0.0,0.0,0.0
2021-09-14 00:10:00+03:00,0.0,16.27,0.0,0.3,0.0,0.0,0.0
2021-09-14 00:20:00+03:00,0.0,15.77,0.0,0.3,0.0,0.0,0.0
2021-09-14 00:30:00+03:00,0.0,15.98,0.0,0.8,0.4,0.0,0.0
2021-09-14 00:40:00+03:00,0.0,15.95,0.0,0.6,0.4,0.0,0.0
2021-09-14 00:50:00+03:00,0.0,15.26,0.0,0.7,0.7,0.0,0.0
2021-09-14 01:00:00+03:00,0.0,15.99,0.0,1.0,0.7,0.0,0.0
2021-09-14 01:10:00+03:00,0.0,15.92,0.0,0.5,0.3,0.0,0.0
2021-09-14 01:20:00+03:00,0.0,15.82,0.0,0.6,0.5,0.0,0.0
2021-09-14 01:30:00+03:00,0.0,15.99,0.0,0.3,0.2,0.0,0.0
2021-09-14 01:40:00+03:00,0.0,15.49,0.0,0.3,0.0,0.0,0.0
2021-09-14 01:50:00+03:00,0.0,14.69,0.0,0.3,0.0,0.0,0.0
2021-09-14 02:00:00+03:00,0.0,14.11,0.0,0.3,0.0,0.0,0.0
2021-09-14 02:10:00+03:00,0.0,13.82,0.0,0.4,0.2,0.0,0.0
2021-09-14 02:20:00+03:00,0.0,14.54,0.0,0.3,0.1,0.0,0.0
2021-09-14 02:30:00+03:00,0.0,14.18,0.0,0.3,0.0,0.0,0.0
2021-09-14 02:40:00+03:00,0.0,13.4,0.0,0.3,0.0,0.0,0.0
2021-09-14 02:50:00+03:00,0.0,13.13,0.0,0.3,0.0,0.0,0.0
2021-09-14 03:00:00+03:00,0.0,12.76,0.0,0.3,0.0,0.0,0.0
2021-09-14 03:10:00+03:00,0.0,12.41,0.0,0.3,0.0,0.0,0.0
2021-09-14 03:20:00+03:00,0.0,11.73,0.0,0.3,0.0,0.0,0.0
2021-09-14 03:30:00+03:00,0.0,11.46,0.0,0.3,0.0,0.0,0.0
2021-09-14 03:40:00+03:00,0.0,11.62,0.0,0.4,0.2,0.0,0.0
2021-09-14 03:50:00+03:00,0.0,12.14,0.0,0.3,0.0,0.0,0.0
2021-09-14 04:00:00+03:00,0.0,12.13,0.0,0.3,0.0,0.0,0.0
2021-09-14 04:10:00+03:00,0.0,12.39,0.0,0.6,0.5,0.0,0.0
2021-09-14 04:20:00+03:00,0.0,14.13,0.0,0.9,0.5,0.0,0.0
2021-09-14 04:30:00+03:00,0.0,13.78,0.0,0.6,0.5,0.0,0.0
2021-09-14 04:40:00+03:00,0.0,13.12,0.0,0.4,0.2,0.0,0.0
2021-09-14 04:50:00+03:00,0.0,12.65,0.0,0.3,0.0,0.0,0.0
2021-09-14 05:00:00+03:00,0.0,12.13,0.0,0.4,0.1,0.0,0.0
2021-09-14 05:10:00+03:00,0.0,12.32,0.0,0.3,0.1,0.0,0.0
2021-09-14 05:20:00+03:00,0.0,12.1,0.0,0.3,0.0,0.0,0.0
2021-09-14 05:30:00+03:00,0.0,11.88,0.0,0.3,0.1,0.0,0.0
2021-09-14 05:40:00+03:00,0.0,11.31,0.0,0.3,0.0,0.0,0.0
2021-09-14 05:50:00+03:00,0.0,11.48,0.0,0.7,0.3,0.0,0.0
2021-09-14 06:00:00+03:00,0.0,12.72,0.0,0.8,0.4,0.0,0.0
2021-09-14 06:10:00+03:00,0.0,12.39,0.0,0.9,0.3,0.0,0.0
2021-09-14 06:20:00+03:00,0.0,12.47,0.0,0.3,0.0,0.0,0.0
2021-09-14 06:30:00+03:00,0.0,11.74,0.0,0.3,0.0,0.0,0.0
2021-09-14 06:40:00+03:00,0.0,12.02,0.0,0.7,0.4,0.0,0.0
2021-09-14 06:50:00+03:00,0.01,12.56,0.0,1.8,0.7,0.0,0.0
2021-09-14 07:00:00+03:00,0.06,13.45,0.0,0.9,0.6,1.6,1.3
2021-09-14 07:10:00+03:00,0.21,12.59,0.0,0.3,0.0,7.4,2.2
